# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 16 16:49:49 2023
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass]
# COLUMN pl_cmasseerr1:  Planet Mass*sin(i)/sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_cmasseerr2:  Planet Mass*sin(i)/sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_cmasselim:   Planet Mass*sin(i)/sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
#
loc_rowid,pl_name,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim
250,CoRoT-17 b,772.29000,95.34000,-95.34000,0,,,,,,,,,0.000000,,,0
251,CoRoT-17 b,765.97030,85.81410,-82.63580,0,,,,,,,,,0.081000,,,1
252,CoRoT-17 b,781.86180,82.63580,-76.27920,0,,,,,,,,,,,,
253,CoRoT-18 b,1099.69180,120.77540,-120.77540,0,,,,,,,,,0.025000,,,1
254,CoRoT-18 b,1048.83900,60.38770,-60.38770,0,,,,,,,,,,,,
255,CoRoT-18 b,1039.30410,54.03110,-54.03110,0,,,,,,,,,,,,
256,CoRoT-18 b,,,,,,,,,,,,,,,,
257,CoRoT-18 b,,,,,,,,,,,,,,,,
258,CoRoT-18 b,1102.82000,120.77000,-120.77000,0,,,,,,,,,0.080000,,,1
259,CoRoT-19 b,,,,,,,,,,,,,,,,
260,CoRoT-19 b,346.43470,29.55819,-24.79074,0,,,,,,,,,,,,
261,CoRoT-19 b,,,,,,,,,,,,,,,,
262,CoRoT-19 b,352.78000,19.07000,-19.07000,0,,,,,,,,,0.047000,0.045000,-0.045000,0
263,CoRoT-19 b,367.09365,22.88376,-22.88376,0,,,,,,,,,0.056000,,,1
264,CoRoT-2 b,1052.01730,50.85280,-50.85280,0,,,,,,,,,0.000000,,,0
265,CoRoT-2 b,,,,,,,,,,,,,,,,
266,CoRoT-2 b,,,,,,,,,,,,,,,,
267,CoRoT-2 b,1102.82000,69.92000,-69.92000,0,,,,,,,,,0.014300,0.007700,-0.007600,0
268,CoRoT-2 b,1150.54460,50.85280,-50.85280,0,,,,,,,,,,,,
269,CoRoT-2 b,1048.83900,60.38770,-57.20940,0,,,,,,,,,0.024000,,,1
270,CoRoT-2 b,,,,,,,,,,,,,,,,
271,CoRoT-2 b,,,,,,,,,,,,,,,,
272,CoRoT-2 b,1134.65310,50.85280,-50.85280,0,,,,,,,,,,,,
273,CoRoT-2 b,1051.97300,50.85100,-50.85100,0,,,,,,,,,0.000000,,,0
274,CoRoT-2 b,,,,,,,,,,,,,,,,
275,CoRoT-20 b,,,,,,,,,,,,,,,,
276,CoRoT-20 b,1344.42090,82.63580,-79.45750,0,,,,,,,,,0.575000,0.016000,-0.014000,0
277,CoRoT-20 b,1315.81620,114.41880,-95.34900,0,,,,,,,,,,,,
278,CoRoT-20 b,1347.54000,73.10000,-73.10000,0,,,,,,,,,0.562000,0.013000,-0.013000,0
279,CoRoT-20 b,1366.66900,63.56600,-63.56600,0,,,,,,,,,0.590000,0.020000,-0.020000,0
280,CoRoT-20 b,1608.21980,114.41880,-114.41880,0,,,,,,,,,,,,
281,CoRoT-20 c,,,,,5403.11000,317.83000,-317.83000,0,,,,,0.600000,0.030000,-0.030000,0
282,CoRoT-21 b,705.58260,177.98480,-177.98480,0,,,,,,,,,0.390000,,,1
283,CoRoT-21 b,718.29580,98.52730,-98.52730,0,,,,,,,,,0.000000,,,0
284,CoRoT-22 b,12.20000,14.00000,-8.80000,0,,,,,,,,,0.077000,0.300000,-0.042000,0
285,CoRoT-23 b,972.55980,101.70560,-98.52730,0,,,,,,,,,,,,
286,CoRoT-23 b,982.09470,104.88390,-104.88390,0,,,,,,,,,0.160000,,,1
287,CoRoT-23 b,889.90000,95.30000,-95.30000,0,,,,,,,,,0.160000,0.020000,-0.020000,0
288,CoRoT-24 b,5.70000,,,1,,,,,,,,,0.000000,,,0
289,CoRoT-24 c,28.00000,11.00000,-11.00000,0,,,,,,,,,0.000000,,,0
290,CoRoT-25 b,93.12419,19.38763,-19.06980,0,,,,,,,,,0.220000,,,1
291,CoRoT-25 b,85.81000,12.71000,-12.71000,0,,,,,,,,,0.000000,,,0
292,CoRoT-26 b,184.34140,63.56600,-34.96130,0,,,,,,,,,0.410000,,,1
293,CoRoT-26 b,165.26000,15.89000,-15.89000,0,,,,,,,,,0.000000,,,0
294,CoRoT-27 b,3273.64900,257.44230,-263.79890,0,,,,,,,,,0.034000,,,1
295,CoRoT-27 b,3302.11000,174.80000,-174.80000,0,,,,,,,,,0.065000,,,1
296,CoRoT-28 b,153.82972,27.65121,-27.65121,0,,,,,,,,,0.047000,0.055000,-0.038000,0
297,CoRoT-28 b,152.87623,17.79848,-17.79848,0,,,,,,,,,0.071000,,,1
298,CoRoT-29 b,,,,,,,,,,,,,,,,
299,CoRoT-29 b,266.97720,41.31790,-38.13960,0,,,,,,,,,0.120000,,,1
300,CoRoT-29 b,270.15550,63.56600,-63.56600,0,,,,,,,,,0.082000,0.081000,-0.081000,0
301,CoRoT-3 b,6747.53090,260.62060,-187.51970,0,,,,,,,,,0.008000,0.015000,-0.005000,0
302,CoRoT-3 b,,,,,,,,,,,,,,,,
303,CoRoT-3 b,6979.54680,222.48100,-222.48100,0,,,,,,,,,,,,
304,CoRoT-3 b,6883.91000,317.80000,-317.80000,0,,,,,,,,,0.000000,,,0
305,CoRoT-3 b,6814.27520,305.11680,-308.29510,0,,,,,,,,,0.016000,,,1
306,CoRoT-30 b,921.70700,69.92260,-69.92260,0,,,,,,,,,0.007000,0.031000,-0.031000,0
307,CoRoT-31 b,266.97720,108.06220,-108.06220,0,,,,,,,,,0.020000,0.160000,-0.160000,0
308,CoRoT-35 b,349.61125,117.59651,-117.59651,0,,,,,,,,,0.000000,,,0
309,CoRoT-36 b,216.12332,149.37935,-136.66622,1,,,,,,,,,0.000000,,,0
310,CoRoT-4 b,228.83000,25.43000,-25.43000,0,,,,,,,,,0.000000,0.100000,-0.100000,0
311,CoRoT-4 b,,,,,,,,,,,,,,,,
312,CoRoT-4 b,223.43449,22.56593,-23.20159,0,,,,,,,,,0.140000,,,1
313,CoRoT-4 b,232.33373,22.88376,-23.51942,0,,,,,,,,,,,,
314,CoRoT-5 b,151.92274,11.12405,-11.12405,0,,,,,,,,,0.087000,,,1
315,CoRoT-5 b,148.42000,14.93700,-7.62800,0,,,,,,,,,0.090000,0.090000,-0.040000,0
316,CoRoT-5 b,149.38010,18.43414,-10.17056,0,,,,,,,,,,,,
317,CoRoT-5 b,,,,,,,,,,,,,,,,
318,CoRoT-5 b,145.88397,16.84499,-10.17056,0,,,,,,,,,,,,
319,CoRoT-5 b,,,,,,,,,,,,,,,,
320,CoRoT-6 b,940.77680,108.06220,-108.06220,0,,,,,,,,,,,,
321,CoRoT-6 b,937.59850,88.99240,-88.99240,0,,,,,,,,,0.180000,,,1
322,CoRoT-6 b,940.74000,108.06000,-108.06000,0,,,,,,,,,0.100000,,,1
323,CoRoT-6 b,,,,,,,,,,,,,,,,
324,CoRoT-7 b,4.07661,1.01982,-1.01982,0,,,,,,,,,0.000000,,,0
325,CoRoT-7 b,6.99226,1.58915,-1.58915,0,,,,,,,,,,,,
326,CoRoT-7 b,5.74000,0.86000,-0.86000,0,,,,,,,,,0.000000,,,0
327,CoRoT-7 b,4.80000,0.80000,-0.80000,0,,,,,,,,,0.000000,,,0
328,CoRoT-7 b,4.73000,0.95000,-0.95000,0,,,,,,,,,0.120000,0.070000,-0.070000,0
329,CoRoT-7 b,4.60000,1.10000,-1.20000,0,,,,,,,,,,,,
330,CoRoT-7 b,6.05600,0.65300,-0.65300,0,,,,,,,,,,,,
331,CoRoT-7 b,21.00000,,,1,,,,,,,,,,,,
332,CoRoT-7 c,13.28900,0.68900,-0.68900,0,,,,,,,,,,,,
333,CoRoT-7 c,8.40000,0.90000,-0.90000,0,,,,,,,,,0.000000,,,0
334,CoRoT-7 c,13.56000,1.08000,-1.08000,0,,,,,,,,,0.120000,0.060000,-0.060000,0
335,CoRoT-7 d,17.14200,2.55200,-2.55200,0,,,,,,,,,,,,
336,CoRoT-8 b,69.28694,10.48839,-13.03103,0,,,,,,,,,0.190000,,,1
337,CoRoT-8 b,69.92000,9.53000,-9.53000,0,,,,,,,,,0.000000,,,0
338,CoRoT-8 b,68.65128,11.44188,-11.44188,0,,,,,,,,,,,,
339,CoRoT-8 b,69.28694,10.80622,-10.80622,0,,,,,,,,,,,,
340,CoRoT-9 b,266.97000,22.25000,-22.25000,0,,,,,,,,,0.110000,0.040000,-0.040000,0
341,CoRoT-9 b,268.88418,17.79848,-18.11631,0,,,,,,,,,0.134000,0.040000,-0.034000,0
342,CoRoT-9 b,,,,,,,,,,,,,,,,
343,CoRoT-9 b,262.52758,26.37989,-26.37989,0,,,,,,,,,,,,
344,CoRoT-9 b,266.97720,15.89150,-15.89150,0,,,,,,,,,0.133000,0.042000,-0.037000,0
345,CoRoTID 223977153 b,,,,,,,,,,,,,,,,
346,CoRoTID 223977153 b,47.67450,31.78300,-31.78300,0,,,,,,,,,,,,
347,DE CVn b,,,,,3813.96000,953.49000,-953.49000,0,3823.273,955.818,-955.818,0,0.000000,,,0
348,DENIS-P J082303.1-491201 b,9057.77000,603.85000,-603.85000,0,,,,,,,,,0.345000,0.068000,-0.064000,0
349,DH Tau b,3496.00000,3178.00000,-953.00000,0,,,,,,,,,,,,
350,DH Tau b,3496.13000,953.49000,-953.49000,0,,,,,,,,,,,,
351,DMPP-1 b,,,,,24.27000,1.16000,-1.59000,0,,,,,0.083000,,,1
352,DMPP-1 c,,,,,9.60000,0.53000,-1.58000,0,,,,,0.057000,,,1
353,DMPP-1 d,,,,,3.35000,0.38000,-0.34000,0,,,,,0.070000,,,1
354,DMPP-1 e,,,,,4.13000,0.66000,-1.14000,0,,,,,0.070000,,,1
355,DMPP-2 b,,,,,138.89171,9.53490,-18.75197,0,,,,,0.078000,,,0
356,DMPP-3 A b,,,,,2.58000,0.35000,-0.58000,0,,,,,0.140000,0.091000,-0.053000,0
357,DMPP-3 A b,,,,,2.58000,0.35000,-0.58000,0,,,,,0.000000,,,0
358,DMPP-4 b,,,,,12.20000,1.80000,-1.90000,0,,,,,0.063000,,,1
359,DP Leo b,1995.88832,184.33363,-184.33363,0,,,,,,,,,,,,
360,DP Leo b,,,,,1922.79000,149.37000,-149.37000,0,,,,,0.390000,0.130000,-0.130000,0
361,DS Tuc A b,,,,,,,,,,,,,0.000000,,,0
362,DS Tuc A b,413.17900,,,1,,,,,,,,,,,,
363,DS Tuc A b,,,,,,,,,,,,,,,,
364,EPIC 201170410.02,,,,,,,,,,,,,0.000000,,,0
365,EPIC 201238110 b,,,,,,,,,,,,,,,,
366,EPIC 201238110 b,,,,,,,,,,,,,,,,
367,EPIC 201427007 b,,,,,,,,,,,,,,,,
368,EPIC 201497682 b,,,,,,,,,,,,,,,,
369,EPIC 201595106 b,,,,,,,,,,,,,,,,
370,EPIC 201595106 b,,,,,,,,,,,,,,,,
371,EPIC 201595106 b,,,,,,,,,,,,,,,,
372,EPIC 201615463 c,,,,,,,,,,,,,,,,
373,EPIC 201754305 d,,,,,,,,,,,,,,,,
374,EPIC 201757695.02,,,,,,,,,,,,,0.000000,,,0
375,EPIC 201833600 c,,,,,,,,,,,,,,,,
376,EPIC 201833600 c,,,,,,,,,,,,,,,,
377,EPIC 201841433 b,,,,,,,,,,,,,,,,
378,EPIC 201841433 b,,,,,,,,,,,,,,,,
379,EPIC 201841433 b,,,,,,,,,,,,,,,,
380,EPIC 205950854 c,,,,,,,,,,,,,,,,
381,EPIC 205950854 c,,,,,,,,,,,,,,,,
382,EPIC 205950854 c,,,,,,,,,,,,,,,,
383,EPIC 206024342 b,,,,,,,,,,,,,,,,
384,EPIC 206024342 b,,,,,,,,,,,,,,,,
385,EPIC 206024342 c,,,,,,,,,,,,,,,,
386,EPIC 206024342 c,,,,,,,,,,,,,,,,
387,EPIC 206024342 c,,,,,,,,,,,,,,,,
388,EPIC 206024342 d,,,,,,,,,,,,,,,,
389,EPIC 206024342 d,,,,,,,,,,,,,,,,
390,EPIC 206024342 d,,,,,,,,,,,,,,,,
391,EPIC 206024342 d,,,,,,,,,,,,,,,,
392,EPIC 206032309 b,,,,,,,,,,,,,,,,
393,EPIC 206042996 b,,,,,,,,,,,,,,,,
394,EPIC 206042996 b,,,,,,,,,,,,,,,,
395,EPIC 206042996 b,,,,,,,,,,,,,,,,
396,EPIC 206042996 c,,,,,,,,,,,,,,,,
397,EPIC 206042996 c,,,,,,,,,,,,,,,,
398,EPIC 206215704 b,,,,,,,,,,,,,,,,
399,EPIC 206215704 b,,,,,,,,,,,,,,,,
400,EPIC 206215704 b,,,,,,,,,,,,,,,,
401,EPIC 206317286 b,,,,,,,,,,,,,,,,
402,EPIC 206317286 b,,,,,,,,,,,,,,,,
403,EPIC 206317286 c,,,,,,,,,,,,,,,,
404,EPIC 206317286 c,,,,,,,,,,,,,,,,
405,EPIC 206317286 c,,,,,,,,,,,,,,,,
406,EPIC 211822797 b,,,,,,,,,,,,,,,,
407,EPIC 211822797 b,,,,,,,,,,,,,,,,
408,EPIC 211822797 b,,,,,,,,,,,,,0.060000,0.135970,-0.048705,0
409,EPIC 211822797 b,,,,,,,,,,,,,,,,
410,EPIC 211822797 b,,,,,,,,,,,,,0.180000,0.270000,-0.150000,0
411,EPIC 211822797 b,,,,,,,,,,,,,,,,
412,EPIC 211945201 b,,,,,,,,,,,,,,,,
413,EPIC 211945201 b,,,,,,,,,,,,,,,,
414,EPIC 211945201 b,,,,,,,,,,,,,,,,
415,EPIC 211945201 b,,,,,,,,,,,,,,,,
416,EPIC 211945201 b,,,,,,,,,,,,,,,,
417,EPIC 211945201 b,,,,,,,,,,,,,,,,
418,EPIC 211945201 b,,,,,,,,,,,,,,,,
419,EPIC 211945201 b,27.00000,14.00000,-12.60000,0,,,,,,,,,0.000000,,,0
420,EPIC 211945201 b,,,,,,,,,,,,,,,,
421,EPIC 212297394 b,,,,,,,,,,,,,,,,
422,EPIC 212297394 b,,,,,,,,,,,,,,,,
423,EPIC 212297394 b,,,,,,,,,,,,,,,,
424,EPIC 212297394 c,,,,,,,,,,,,,,,,
425,EPIC 212297394 c,,,,,,,,,,,,,,,,
426,EPIC 212297394 c,,,,,,,,,,,,,,,,
427,EPIC 212424622 b,,,,,,,,,,,,,,,,
428,EPIC 212424622 b,,,,,,,,,,,,,,,,
429,EPIC 212499991 b,,,,,,,,,,,,,,,,
430,EPIC 212587672 b,,,,,,,,,,,,,,,,
431,EPIC 212587672 b,,,,,,,,,,,,,,,,
432,EPIC 212587672 b,,,,,,,,,,,,,,,,
433,EPIC 212587672 c,,,,,,,,,,,,,,,,
434,EPIC 212587672 c,,,,,,,,,,,,,,,,
435,EPIC 212587672 c,,,,,,,,,,,,,,,,
436,EPIC 212587672 c,,,,,,,,,,,,,,,,
437,EPIC 212587672 c,,,,,,,,,,,,,,,,
438,EPIC 212587672 c,,,,,,,,,,,,,,,,
439,EPIC 212624936 b,,,,,,,,,,,,,,,,
440,EPIC 212624936 c,,,,,,,,,,,,,,,,
441,EPIC 212624936 c,,,,,,,,,,,,,,,,
442,EPIC 212737443 b,,,,,,,,,,,,,,,,
443,EPIC 212737443 b,,,,,,,,,,,,,,,,
444,EPIC 212737443 b,,,,,,,,,,,,,0.200000,0.200000,-0.200000,0
445,EPIC 212737443 c,,,,,,,,,,,,,0.200000,0.200000,-0.200000,0
446,EPIC 220492298 b,,,,,,,,,,,,,,,,
447,EPIC 220554210 c,,,,,,,,,,,,,,,,
448,EPIC 220554210 c,,,,,,,,,,,,,,,,
449,EPIC 220554210 c,,,,,,,,,,,,,,,,
450,EPIC 220674823 b,,,,,,,,,,,,,0.000000,,,0
451,EPIC 220674823 b,,,,,,,,,,,,,,,,
452,EPIC 220674823 b,8.21000,0.76000,-0.74000,0,,,,,,,,,0.000000,,,0
453,EPIC 220674823 b,,,,,,,,,,,,,,,,
454,EPIC 220674823 b,7.72000,0.80000,-0.79000,0,,,,,,,,,,,,
455,EPIC 220674823 b,,,,,,,,,,,,,,,,
456,EPIC 220674823 b,,,,,,,,,,,,,,,,
457,EPIC 220674823 b,,,,,,,,,,,,,,,,
458,EPIC 220674823 b,8.36000,0.96000,-0.94000,0,,,,,,,,,0.000000,,,0
459,EPIC 220674823 b,9.00000,1.60000,-1.60000,0,,,,,,,,,,,,
460,EPIC 220674823 c,,,,,,,,,,,,,,,,
461,EPIC 220674823 c,8.90000,2.40000,-2.40000,0,,,,,,,,,0.130000,,,1
462,EPIC 220674823 c,,,,,,,,,,,,,,,,
463,EPIC 220674823 c,5.70000,6.10000,-6.10000,0,,,,,,,,,,,,
464,EPIC 220674823 c,,,,,,,,,,,,,,,,
465,EPIC 220674823 c,5.80000,3.30000,-3.00000,0,,,,,,,,,0.180000,0.150000,-0.120000,0
466,EPIC 220674823 c,,,,,,,,,,,,,,,,
467,EPIC 220674823 c,,,,,,,,,,,,,0.000000,,,0
468,EPIC 220674823 c,,,,,,,,,,,,,,,,
469,EPIC 228836835 b,,,,,,,,,,,,,,,,
470,EPIC 228836835 b,,,,,,,,,,,,,,,,
471,EPIC 229004835 b,10.40000,1.60000,-1.50000,0,,,,,,,,,0.230000,,,1
472,EPIC 229004835 b,,,,,,,,,,,,,,,,
473,EPIC 229004835 b,,,,,,,,,,,,,,,,
474,EPIC 246851721 b,,,,,,,,,,,,,,,,
475,EPIC 246851721 b,953.49000,349.61300,-381.39600,0,953.49000,349.61300,-381.39600,0,955.580,382.232,-382.232,0,,,,
476,EPIC 248847494 b,4131.79000,,,1,,,,,,,,,0.000000,,,0
477,EPIC 249893012 b,8.75000,1.09000,-1.08000,0,,,,,,,,,0.060000,0.080000,-0.040000,0
478,EPIC 249893012 c,14.67000,1.84000,-1.89000,0,,,,,,,,,0.070000,0.080000,-0.050000,0
479,EPIC 249893012 d,10.18000,2.46000,-2.42000,0,,,,,,,,,0.150000,0.210000,-0.110000,0
480,FU Tau b,5085.28000,,,0,,,,,,,,,,,,
481,G 264-012 b,,,,,2.50000,0.29000,-0.30000,0,,,,,,,,
482,G 264-012 c,,,,,3.75000,0.48000,-0.47000,0,,,,,,,,
483,G 9-40 b,,,,,,,,,,,,,,,,
484,G 9-40 b,11.70000,,,1,,,,,,,,,0.000000,,,0
485,G 9-40 b,,,,,,,,,,,,,,,,
486,GJ 1002 b,,,,,1.08000,0.13000,-0.13000,0,,,,,,,,
487,GJ 1002 c,,,,,1.36000,0.17000,-0.17000,0,,,,,,,,
488,GJ 1061 b,,,,,1.37000,0.16000,-0.15000,0,,,,,0.310000,,,1
489,GJ 1061 c,,,,,1.74000,0.23000,-0.23000,0,,,,,0.290000,,,1
490,GJ 1061 d,,,,,1.64000,0.24000,-0.23000,0,,,,,0.530000,,,1
491,GJ 1132 b,1.58000,0.49000,-0.48000,0,,,,,,,,,,,,
492,GJ 1132 b,1.66000,0.23000,-0.23000,0,1.66000,0.23000,-0.23000,0,,,,,0.220000,,,0
493,GJ 1132 b,1.62000,0.55000,-0.55000,0,,,,,,,,,0.000000,,,0
494,GJ 1132 b,1.63000,0.54000,-0.54000,0,,,,,,,,,,,,
495,GJ 1132 b,,,,,,,,,,,,,,,,
496,GJ 1132 c,,,,,2.64000,0.44000,-0.44000,0,,,,,0.270000,,,1
497,GJ 1148 b,,,,,96.70000,1.41000,-1.02000,0,,,,,0.380000,0.010000,-0.012000,0
498,GJ 1148 b,,,,,94.70940,7.94542,-7.94542,0,,,,,0.314000,0.086000,-0.086000,0
499,GJ 1148 b,,,,,107.74383,4.44960,-4.44960,0,,,,,0.366000,0.027000,-0.028000,0
500,GJ 1148 c,,,,,82.63539,9.53485,-9.21702,0,,,,,0.270000,0.140000,-0.170000,0
501,GJ 1148 c,,,,,68.06000,4.91000,-2.19000,0,,,,,0.342000,0.050000,-0.062000,0
502,GJ 1151 c,,,,,10.62000,1.31000,-1.47000,0,,,,,,,,
503,GJ 1214 b,,,,,,,,,,,,,,,,
504,GJ 1214 b,6.55000,0.98000,-0.98000,0,,,,,,,,,0.140000,,,1
505,GJ 1214 b,6.37000,0.87000,-0.87000,0,,,,,,,,,,,,
506,GJ 1214 b,6.45000,0.91000,-0.91000,0,,,,,,,,,,,,
507,GJ 1214 b,,,,,,,,,,,,,0.000000,,,0
508,GJ 1214 b,,,,,,,,,,,,,,,,
509,GJ 1214 b,6.43000,0.86000,-0.86000,0,,,,,,,,,,,,
510,GJ 1214 b,,,,,,,,,,,,,,,,
511,GJ 1214 b,6.26125,0.85814,-0.85814,0,,,,,,,,,,,,
512,GJ 1214 b,,,,,,,,,,,,,,,,
513,GJ 1214 b,,,,,,,,,,,,,,,,
514,GJ 1214 b,,,,,,,,,,,,,,,,
515,GJ 1214 b,,,,,,,,,,,,,0.000000,,,0
516,GJ 1214 b,,,,,,,,,,,,,,,,
517,GJ 1214 b,8.17000,0.43000,-0.43000,0,,,,,,,,,0.063000,,,1
518,GJ 1214 b,,,,,,,,,,,,,,,,
519,GJ 1252 b,1.32000,0.28000,-0.28000,0,,,,,,,,,,,,
520,GJ 1252 b,,,,,,,,,,,,,,,,
521,GJ 1252 b,1.32000,0.28000,-0.28000,0,,,,,,,,,0.000000,,,0
522,GJ 1252 b,2.09000,0.56000,-0.56000,0,,,,,,,,,0.000000,,,0
523,GJ 1252 b,,,,,,,,,,,,,,,,
524,GJ 1265 b,,,,,7.40000,0.50000,-0.50000,0,,,,,0.040000,0.040000,-0.040000,0
525,GJ 143 b,22.70000,2.20000,-1.90000,0,,,,,,,,,0.188000,0.076000,-0.078000,0
526,GJ 143 b,,,,,,,,,,,,,,,,
527,GJ 143 b,30.63000,2.63000,-2.67000,0,,,,,,,,,0.325000,0.079000,-0.079000,0
528,GJ 15 A b,,,,,3.03000,0.46000,-0.44000,0,,,,,0.094000,0.091000,-0.065000,0
529,GJ 15 A b,,,,,5.43487,0.41318,-0.41318,0,,,,,0.075000,0.072000,-0.052000,0
530,GJ 15 A b,,,,,5.35000,0.75000,-0.75000,0,,,,,0.000000,,,0
531,GJ 15 A c,,,,,36.00000,25.00000,-18.00000,0,,,,,0.270000,0.280000,-0.190000,0
532,GJ 160.2 b,,,,,10.20000,7.20000,-5.90000,0,,,,,0.060000,0.200000,-0.060000,0
533,GJ 163 b,,,,,10.60000,0.60000,-0.60000,0,,,,,0.073000,0.050000,-0.050000,0
534,GJ 163 c,,,,,6.80000,0.90000,-0.90000,0,,,,,0.099000,0.086000,-0.086000,0
535,GJ 163 d,,,,,29.40000,2.90000,-2.90000,0,,,,,0.373000,0.077000,-0.077000,0
536,GJ 179 b,,,,,239.00696,13.03096,-13.03096,0,,,,,0.169000,0.048000,-0.050000,0
537,GJ 179 b,301.93699,50.85255,-34.96112,0,260.93712,21.29450,-20.34102,0,,,,,0.179000,0.048000,-0.044000,0
538,GJ 179 b,,,,,260.61000,22.25000,-22.25000,0,,,,,0.210000,0.080000,-0.080000,0
539,GJ 180 b,,,,,6.49000,0.68000,-0.68000,0,,,,,0.070000,0.040000,-0.040000,0
540,GJ 180 b,,,,,8.30000,3.50000,-5.30000,0,,,,,0.110000,0.140000,-0.110000,0
541,GJ 180 c,,,,,6.40000,3.70000,-4.10000,0,,,,,0.090000,0.200000,-0.090000,0
542,GJ 180 d,,,,,7.56000,1.07000,-1.07000,0,,,,,0.140000,0.040000,-0.040000,0
543,GJ 2030 b,,,,,4.76743,0.63566,-0.63566,0,,,,,0.239000,0.075000,-0.058000,0
544,GJ 2030 c,4069.15709,742.12933,-678.88148,0,,,,,,,,,0.041000,0.003000,-0.008000,0
545,GJ 2056 b,,,,,16.20000,3.60000,-3.60000,0,,,,,0.720000,0.100000,-0.100000,0
546,GJ 229 A c,,,,,8.58137,0.63566,-0.63566,0,,,,,0.366000,0.065000,-0.063000,0
547,GJ 229 A c,,,,,7.26800,1.25600,-1.25600,0,,,,,0.190000,0.080000,-0.080000,0
548,GJ 229 b,,,,,8.47800,2.03300,-2.03300,0,,,,,0.100000,0.060000,-0.060000,0
549,GJ 229 b,,,,,32.00000,17.00000,-16.00000,0,,,,,0.100000,0.220000,-0.100000,0
550,GJ 229 b,,,,,14.93794,0.95349,-1.27131,0,,,,,0.404000,0.105000,-0.124000,0
551,GJ 251 b,,,,,4.00000,0.40000,-0.40000,0,,,,,0.100000,0.090000,-0.070000,0
552,GJ 27.1 b,,,,,13.00000,4.10000,-6.60000,0,,,,,0.080000,0.180000,-0.080000,0
553,GJ 273 b,,,,,2.89000,0.27000,-0.26000,0,,,,,0.100000,0.090000,-0.070000,0
554,GJ 273 c,,,,,1.18000,0.16000,-0.16000,0,,,,,0.170000,0.130000,-0.120000,0
555,GJ 3021 b,,,,,1071.04000,28.60000,-28.60000,0,,,,,0.511000,0.017000,-0.017000,0
556,GJ 3082 b,,,,,8.20000,1.70000,-1.70000,0,,,,,0.220000,0.110000,-0.110000,0
557,GJ 3090 b,3.34000,0.72000,-0.72000,0,,,,,,,,,0.320000,,,1
558,GJ 3090 b,,,,,,,,,,,,,,,,
559,GJ 3138 b,,,,,1.78000,0.34000,-0.33000,0,,,,,0.190000,0.180000,-0.130000,0
560,GJ 3138 c,,,,,4.18000,0.61000,-0.59000,0,,,,,0.110000,0.110000,-0.070000,0
561,GJ 3138 d,,,,,10.50000,2.30000,-2.10000,0,,,,,0.320000,0.200000,-0.210000,0
562,GJ 317 b,794.50000,222.50000,-127.10000,0,572.07000,15.89000,-15.89000,0,809.060,283.310,-283.310,0,0.110000,0.050000,-0.050000,0
563,GJ 317 b,,,,,381.40000,,,0,,,,,0.193000,0.060000,-0.060000,0
564,GJ 317 b,,,,,557.10000,18.30000,-18.30000,0,,,,,0.070000,0.010000,-0.010000,0
565,GJ 317 b,,,,,588.93604,11.75965,-11.75965,0,,,,,0.098000,0.016000,-0.016000,0
566,GJ 317 c,,,,,635.66000,,,0,,,,,0.810000,0.200000,-0.200000,0
567,GJ 317 c,,,,,531.72692,24.79062,-24.15496,0,,,,,0.250000,0.110000,-0.074000,0
568,GJ 317 c,,,,,489.45820,400.46580,-181.16310,0,,,,,0.308000,0.065000,-0.079000,0
569,GJ 317 c,,,,,522.50000,19.10000,-19.10000,0,,,,,0.170000,0.020000,-0.020000,0
570,GJ 3222 b,,,,,11.44182,3.49611,-1.90697,0,,,,,0.929000,0.042000,-0.080000,0
571,GJ 328 b,,,,,797.74930,73.10053,-73.10053,0,,,,,0.227000,0.015000,-0.015000,0
572,GJ 328 b,,,,,731.00000,41.32000,-41.32000,0,,,,,0.370000,0.050000,-0.050000,0
